,lever,ball,door,stick
9907,0,0,1,0
9908,0,0,1,0
9909,0,0,1,0
9910,0,0,1,0
9911,0,0,1,0
9912,0,0,1,0
9913,0,0,1,0
9914,0,0,1,0
9915,0,0,1,0
9916,0,0,1,0
9917,0,0,1,0
9918,0,0,1,0
9919,0,0,1,0
9920,0,0,1,0
9921,0,0,1,0
9922,0,0,1,0
9923,0,0,1,0
9924,0,0,1,0
9925,0,0,1,0
9926,0,0,1,0
9927,0,0,1,0
9928,0,0,1,0
9929,0,0,1,0
9930,0,0,1,0
10768,1,0,0,0
10769,1,0,0,0
10770,1,0,0,0
10771,1,0,0,0
10783,0,0,1,0
10784,0,0,1,0
10785,0,0,1,0
10786,0,0,1,0
10787,0,0,1,0
10788,0,0,1,0
10789,0,0,1,0
10790,0,0,1,0
10791,0,0,1,0
10792,0,0,1,0
10793,0,0,1,0
10794,0,0,1,0
10795,0,0,1,0
10796,0,0,1,0
10797,0,0,1,0
10798,0,0,1,0
10799,0,0,1,0
10800,0,0,1,0
10801,0,0,1,0
10802,0,0,1,0
10803,0,0,1,0
10804,0,0,1,0
10805,0,0,1,0
10806,0,0,1,0
10807,0,0,1,0
10808,0,0,1,0
10809,0,0,1,0
10810,0,0,1,0
10811,0,0,1,0
10812,0,0,1,0
10813,0,0,1,0
10815,0,0,1,0
10816,0,0,1,0
10817,0,0,1,0
10818,0,0,1,0
10819,0,0,1,0
11111,0,0,1,0
11112,0,0,1,0
11113,0,0,1,0
11114,0,0,1,0
11115,0,0,1,0
11116,0,0,1,0
11117,0,0,1,0
11118,0,0,1,0
11119,0,0,1,0
11120,0,0,1,0
11121,0,0,1,0
11122,0,0,1,0
11123,0,0,1,0
11124,0,0,1,0
11125,0,0,1,0
11126,0,0,1,0
11127,0,0,1,0
11128,0,0,1,0
11129,0,0,1,0
11130,0,0,1,0
11131,0,0,1,0
11132,0,0,1,0
11133,0,0,1,0
11134,0,0,1,0
11135,0,0,1,0
11136,0,0,1,0
11137,0,0,1,0
11138,0,0,1,0
11139,0,0,1,0
11140,0,0,1,0
11141,0,0,1,0
11142,0,0,1,0
11143,0,0,1,0
11144,0,0,1,0
11145,0,0,1,0
11146,0,0,1,0
11147,0,0,1,0
11148,0,0,1,0
11149,0,0,1,0
11150,0,0,1,0
11151,0,0,1,0
11152,0,0,1,0
11153,0,0,1,0
11154,0,0,1,0
11155,0,0,1,0
11156,0,0,1,0
11157,0,0,1,0
11158,0,0,1,0
11159,0,0,1,0
11160,0,0,1,0
11161,0,0,1,0
11162,0,0,1,0
11163,0,0,1,0
11164,0,0,1,0
11165,0,0,1,0
11166,0,0,1,0
11167,0,0,1,0
11168,0,0,1,0
11169,0,0,1,0
11170,0,0,1,0
11171,0,0,1,0
11172,0,0,1,0
11173,0,0,1,0
11174,0,0,1,0
11175,0,0,1,0
11176,0,0,1,0
11177,0,0,1,0
11178,0,0,1,0
11179,0,0,1,0
11180,0,0,1,0
11181,0,0,1,0
11182,0,0,1,0
11183,0,0,1,0
11184,0,1,1,0
11185,0,1,1,0
11186,0,1,1,0
11187,0,1,1,0
11188,0,1,0,1
11189,0,1,0,1
11190,0,1,0,1
11191,0,1,0,1
11192,0,1,0,1
11193,0,1,0,1
11194,0,0,0,1
11195,0,0,0,1
11196,0,0,0,1
11197,0,0,0,1
11198,0,0,0,1
11199,0,0,0,1
11200,0,0,0,1
11212,1,0,0,0
11213,1,0,0,0
11214,1,0,0,0
11215,1,0,0,0
11886,1,0,0,0
11887,1,0,0,0
11888,1,0,0,0
11889,1,0,0,0
11890,1,0,0,0
11891,1,0,0,0
11892,1,0,0,0
11893,1,0,0,0
11894,1,0,0,0
11895,1,0,0,0
11907,1,0,0,0
11908,1,0,0,0
11909,1,0,0,0
11910,1,0,0,0
11911,1,0,0,0
11912,1,0,0,0
11913,1,0,0,0
11914,1,0,0,0
11915,1,0,0,0
11916,1,0,0,0
11917,1,0,0,0
11918,1,0,0,0
11919,1,0,0,0
11920,1,0,0,0
11921,1,0,0,0
11922,1,0,0,0
11923,1,0,0,0
11924,1,0,0,0
11925,1,0,0,0
11926,1,0,0,0
11927,1,0,0,0
11928,1,0,0,0
11929,1,0,0,0
11930,1,0,0,0
11931,1,0,0,0
11932,1,0,0,0
11933,1,0,0,0
11934,1,0,0,0
11935,1,0,0,0
11936,1,0,0,0
11937,1,0,0,0
11938,1,0,0,0
11949,1,0,0,0
12033,1,0,0,0
12034,1,0,0,0
12035,1,0,0,0
12036,1,0,0,0
12037,1,0,0,0
12038,1,0,0,0
12039,1,0,0,0
12040,1,0,0,0
12041,1,0,0,0
12042,1,0,0,0
12043,1,0,0,0
12044,1,0,0,0
12045,1,0,0,0
12046,1,0,0,0
12047,1,0,0,0
12048,1,0,0,0
12049,1,0,0,0
12050,1,0,0,0
12051,1,0,0,0
12052,1,0,0,0
12053,1,0,0,0
12054,1,0,0,0
12055,1,0,0,0
12056,1,0,0,0
12057,1,0,0,0
12058,1,0,0,0
12059,1,0,0,0
12060,1,0,0,0
12061,1,0,0,0
12062,1,0,0,0
12063,1,0,0,0
12064,1,0,1,0
12065,1,0,1,0
12066,1,0,1,0
12067,1,0,1,0
12068,0,0,1,0
12069,0,0,1,0
12070,0,0,1,0
12071,0,0,1,0
12072,0,0,1,0
12073,0,0,1,0
12074,0,0,1,0
12079,1,0,0,0
12080,0,0,1,0
12081,0,0,1,0
12082,0,0,1,0
12083,0,0,1,0
12084,0,0,1,0
12085,0,0,1,0
12086,0,0,1,0
12087,0,0,1,0
12120,0,0,1,0
12125,0,0,1,0
12126,0,0,1,0
12127,0,0,1,0
12128,0,0,1,0
12129,0,0,1,0
12130,0,0,1,0
12131,0,0,1,0
12190,0,0,1,0
12689,1,0,0,0
12690,1,0,0,0
12691,1,0,0,0
12692,1,0,0,0
12693,1,0,0,0
12694,1,0,0,0
12695,1,0,0,0
12696,1,0,0,0
12697,1,0,0,0
12698,1,0,0,0
12699,1,0,0,0
12702,0,0,0,1
12703,0,0,0,1
12704,0,0,0,1
12705,0,0,0,1
12706,0,0,0,1
12707,0,0,0,1
12708,0,0,0,1
12709,0,0,0,1
12710,0,0,0,1
12711,0,0,0,1
12712,0,0,0,1
12713,0,0,0,1
12714,0,0,0,1
12715,0,0,0,1
12716,0,0,0,1
12717,0,0,0,1
12718,0,0,0,1
12719,0,0,0,1
12720,0,0,0,1
12721,0,0,0,1
12722,0,0,0,1
12723,0,0,0,1
12724,0,0,0,1
12725,0,0,0,1
12726,0,0,0,1
12727,0,0,0,1
12728,0,0,0,1
12729,0,0,0,1
12730,0,0,0,1
12731,0,0,0,1
12732,0,0,0,1
12733,0,0,0,1
12734,0,0,0,1
12735,0,0,0,1
12736,0,0,0,1
12737,0,0,0,1
12738,0,0,0,1
12739,0,0,0,1
12740,0,0,0,1
12741,0,0,0,1
12742,0,0,0,1
12743,0,0,0,1
12744,0,0,0,1
12745,0,0,0,1
12746,0,0,0,1
12747,0,0,0,1
12748,0,0,0,1
12749,0,0,0,1
12834,0,0,0,1
12835,0,0,0,1
12836,0,0,0,1
12837,0,0,0,1
12838,0,0,0,1
12885,0,0,0,1
12886,0,0,0,1
12887,0,0,0,1
12888,0,0,0,1
12889,0,0,0,1
12890,0,0,0,1
12891,0,0,0,1
12900,0,0,0,1
12901,0,0,0,1
12902,0,0,0,1
12903,0,0,0,1
12904,0,0,0,1
12905,0,0,0,1
12906,0,0,0,1
12979,0,0,1,0
13019,1,0,1,0
13029,0,0,1,0
13030,0,0,1,0
13031,0,0,1,0
13032,0,0,1,0
13033,0,0,1,0
13034,0,0,1,0
13035,0,0,1,0
13036,0,0,1,0
13037,0,0,1,0
13038,0,0,1,0
13039,0,0,1,0
13040,0,0,1,0
13041,1,0,1,0
13042,1,0,1,0
13043,1,0,0,0
13044,1,0,0,0
13045,1,0,0,0
13046,1,0,0,0
13047,1,0,0,0
13048,1,0,0,0
13049,1,0,0,0
13050,1,0,0,0
13051,1,0,0,0
13052,1,0,0,0
13053,1,0,0,0
13054,1,0,0,0
13055,1,0,0,0
13056,1,0,0,0
13057,1,0,0,0
13058,1,0,0,0
13059,1,0,0,0
13060,1,0,0,0
13061,1,0,0,0
13062,1,0,0,0
13063,1,0,0,0
13064,1,0,0,0
13065,1,0,0,0
13066,1,0,0,0
13067,1,0,1,0
13068,1,0,1,0
13069,1,0,1,0
13070,1,0,1,0
13071,1,0,1,0
13072,1,0,1,0
13073,1,0,1,0
13074,1,0,1,0
13075,0,0,1,0
13076,0,0,1,0
13081,0,0,1,0
13094,0,0,1,0
13095,0,0,1,0
13096,0,0,1,0
13097,0,0,1,0
13098,0,0,1,0
13099,0,0,1,0
13100,0,0,1,0
13101,0,0,1,0
13102,0,0,1,0
13103,0,0,1,0
13104,0,0,1,0
13105,0,0,1,0
13106,0,0,1,0
13107,0,0,1,0
13108,0,0,1,0
13110,1,0,0,0
13111,1,0,0,0
13112,1,0,0,0
13113,1,0,0,0
13114,1,0,0,0
13115,1,0,0,0
13116,1,0,0,0
13117,1,0,0,0
13118,0,0,1,0
13119,0,0,1,0
13120,0,0,1,0
13121,0,0,1,0
13122,0,0,1,0
13123,0,0,1,0
13124,0,0,1,0
13125,0,0,1,0
13126,0,0,1,0
13127,0,0,1,0
13132,1,0,0,0
13133,1,0,0,0
13134,1,0,0,0
13135,1,0,0,0
13136,1,0,1,0
13137,0,0,1,0
13138,0,0,1,0
13139,0,0,1,0
13146,1,0,1,0
13152,0,0,1,0
13153,0,0,1,0
13154,0,0,1,0
13155,0,0,1,0
13156,0,0,1,0
13157,0,0,1,0
13158,1,0,1,0
13159,1,0,1,0
13160,1,0,1,0
13161,1,0,1,0
13162,1,0,1,0
13163,1,0,1,0
13164,0,0,1,0
13165,0,0,1,0
13166,0,0,1,0
13167,0,0,1,0
13168,0,0,1,0
13169,0,0,1,0
13170,0,0,1,0
13171,0,0,1,0
13172,0,0,1,0
13173,0,0,1,0
13174,0,0,1,0
13175,0,0,1,0
13176,0,0,1,0
13177,0,0,1,0
13178,0,0,1,0
13179,0,0,1,0
13180,0,0,1,0
13181,0,0,1,0
13182,0,0,1,0
13183,0,0,1,0
13184,0,0,1,0
13185,1,0,1,0
13186,1,0,1,0
13187,1,0,1,0
13188,1,0,1,0
13189,1,0,1,0
13190,0,0,1,0
13191,0,0,1,0
13192,0,0,1,0
13193,0,0,1,0
13194,0,0,1,0
13195,0,0,1,0
13196,0,0,1,0
13207,0,0,1,0
13212,0,0,1,0
13222,0,0,1,0
13223,0,0,1,0
13224,0,0,1,0
13225,0,0,1,0
13226,0,0,1,0
13227,0,0,1,0
13228,0,0,1,0
13229,0,0,1,0
13230,0,0,1,0
13231,0,0,1,0
13232,0,0,1,0
13239,0,0,1,0
13251,0,0,1,0
13252,0,0,1,0
13253,0,0,1,0
13254,0,0,1,0
13255,0,0,1,0
13290,1,0,0,0
13291,1,0,0,0
13292,1,0,0,0
13293,1,0,0,0
13294,1,0,0,0
13295,1,0,0,0
13341,0,0,1,0
13342,0,0,1,0
13343,0,0,1,0
13344,0,0,1,0
13345,0,0,1,0
13346,0,0,1,0
13347,0,0,1,0
13348,0,0,1,0
13349,0,0,1,0
13350,0,0,1,0
13351,0,0,1,0
13352,0,0,1,0
13353,0,0,1,0
13354,0,0,1,0
13355,0,0,1,0
13356,0,0,1,0
13357,0,0,1,0
13358,0,0,1,0
13359,0,0,1,0
13360,0,0,1,0
13361,0,0,1,0
13362,0,0,1,0
13363,0,0,1,0
13364,0,0,1,0
13365,0,0,1,0
13366,0,0,1,0
13367,0,0,1,0
13368,0,0,1,0
13369,0,0,1,0
13370,0,0,1,0
13371,0,0,1,0
13372,0,0,1,0
13373,0,0,1,0
13374,0,0,1,0
13375,0,0,1,0
13376,0,0,1,0
13377,0,0,1,0
13378,0,0,1,0
13379,0,0,1,0
13380,0,0,1,0
13381,0,0,1,0
13382,0,0,1,0
13383,0,0,1,0
13384,0,0,1,0
13385,0,0,1,0
13386,0,0,1,0
13387,0,0,1,0
13388,0,0,1,0
13389,0,0,1,0
13390,0,0,1,0
13391,0,0,1,0
13392,0,0,1,0
13393,0,0,1,0
13394,0,1,1,0
13395,0,1,1,0
13396,0,1,0,0
13397,0,1,0,0
13398,0,1,0,0
13399,0,1,0,0
13400,0,1,0,0
13401,0,1,0,0
13402,0,1,0,0
13403,0,1,0,0
13404,0,1,0,0
13405,0,1,0,0
13406,0,1,0,0
13407,0,1,0,0
13408,0,1,0,0
13409,0,1,0,0
13410,0,1,0,0
13416,0,1,0,0
13417,0,1,0,0
13418,0,1,0,0
13419,0,1,0,0
13420,0,1,0,0
13421,0,1,0,0
13422,0,1,0,0
13423,0,1,0,0
13424,0,1,0,0
13425,0,1,0,0
13426,0,1,0,0
13427,0,1,0,0
13428,0,1,0,0
13429,0,1,0,0
13430,0,1,0,0
13431,0,1,0,0
13432,0,1,0,0
13433,0,1,0,0
13434,0,1,0,0
13435,0,1,0,0
13436,0,1,0,0
13437,0,1,0,0
13438,0,1,0,0
13439,0,1,0,0
13440,0,1,0,0
13441,0,1,0,0
13442,0,1,0,0
13443,0,1,0,0
13444,0,1,0,0
13445,0,1,0,0
13446,0,1,0,0
13447,0,1,0,0
13448,0,1,0,0
13449,0,1,0,0
13450,0,1,0,0
13451,0,1,0,0
13452,0,1,0,0
13453,0,1,0,0
13454,0,1,0,0
13455,0,1,0,0
13456,0,1,0,0
13457,0,1,0,0
13458,0,1,0,0
13459,0,1,0,0
13460,0,1,0,0
13461,0,1,0,0
13462,0,1,0,0
13468,0,1,0,0
13469,0,1,0,0
13470,0,1,0,0
13471,0,1,0,0
13472,0,1,0,0
13473,0,1,0,0
13474,0,1,0,0
13475,0,1,0,0
13476,0,1,0,0
13477,0,1,0,0
13478,0,1,0,0
13479,0,1,0,0
13480,0,1,0,0
13481,0,1,0,0
13482,0,1,0,0
13483,0,1,0,0
13484,0,1,0,0
13485,0,1,0,0
13486,0,1,0,0
13487,0,1,0,0
13488,0,1,0,0
13489,0,1,0,0
13490,0,1,0,0
13491,0,1,0,0
13492,0,1,0,0
13493,0,1,0,0
13494,0,1,0,0
13495,0,1,0,0
13496,0,1,0,0
13497,0,1,0,0
13498,0,1,0,0
13499,0,1,0,0
13500,0,1,0,0
13501,0,1,0,0
13502,0,1,0,0
13503,0,1,0,0
13504,0,1,0,0
13505,0,1,0,0
13506,0,1,0,0
13507,0,1,0,0
13508,0,1,0,0
13509,0,1,0,0
13510,0,1,0,0
13511,0,1,0,0
13512,0,1,0,0
13513,0,1,0,0
13514,0,1,0,0
13515,0,1,0,0
13516,0,1,0,0
13517,0,1,0,0
13518,0,1,0,0
13519,0,1,0,0
13520,0,1,0,0
13521,0,1,0,0
13522,0,1,0,0
13523,0,1,0,0
13524,0,1,0,0
13527,0,1,0,0
13532,0,1,0,0
13533,0,1,0,0
13534,0,1,0,0
13535,0,1,0,0
13536,0,1,0,0
13537,0,1,0,0
13538,0,1,0,0
13539,0,1,0,0
13540,0,1,0,0
13541,0,1,0,0
13542,0,1,0,0
13543,0,1,0,0
13544,0,1,0,0
13545,0,1,0,0
13546,0,1,0,0
13547,0,1,0,0
13548,0,1,0,0
13549,0,1,0,0
13550,0,1,0,0
13551,0,1,0,0
13552,0,1,0,0
13561,0,1,0,0
13562,0,1,0,0
13563,0,1,0,0
13564,0,1,0,0
13565,0,1,0,0
13567,0,1,0,0
13568,0,1,0,0
13569,0,1,0,0
13570,0,1,0,0
13571,0,1,0,0
13572,0,1,0,0
13573,0,1,0,0
13574,0,1,0,0
13587,1,0,0,0
13588,1,0,0,0
13589,1,0,0,0
13590,1,0,0,0
13591,1,0,0,0
13592,1,0,0,0
13593,1,0,0,0
13595,0,0,1,0
13596,0,0,1,0
13597,0,0,1,0
13598,0,0,1,0
13599,0,0,1,0
13600,0,0,1,0
13601,0,0,1,0
13609,0,0,1,0
13610,0,0,1,0
13611,0,0,1,0
13612,0,0,1,0
13616,0,1,0,0
13617,0,1,0,0
13618,0,1,0,0
13619,0,1,0,0
13620,0,1,0,0
13621,0,1,0,0
13622,0,1,0,0
13623,0,1,0,0
13624,0,1,0,0
13625,0,1,0,0
13626,0,1,0,0
13627,0,1,0,0
13628,0,1,0,0
13629,0,1,0,0
13630,0,1,0,0
13631,0,1,0,0
13632,0,1,0,0
13633,0,1,0,0
13637,0,1,0,0
13638,0,1,0,0
13639,0,1,0,0
13640,0,1,0,0
13641,0,1,0,0
13644,0,1,0,0
13645,0,1,0,0
13646,0,1,0,0
13647,0,1,0,0
13648,0,1,0,0
13650,0,1,0,0
13651,0,1,0,0
13652,0,1,0,0
13653,0,1,0,0
13654,0,1,0,0
13655,0,1,0,0
13656,0,1,0,0
13657,0,1,0,0
13658,0,1,0,0
13659,0,1,0,0
13660,0,1,0,0
13661,0,1,0,0
13662,0,1,0,0
13663,0,1,0,0
13664,0,1,0,0
13665,0,1,0,0
13666,0,1,0,0
13667,0,1,0,0
13668,0,1,0,0
13669,0,1,0,0
13670,0,1,0,0
13671,0,1,0,0
13672,0,1,0,0
13673,0,1,0,0
13674,0,1,0,0
13675,0,1,0,0
13676,0,1,0,0
13677,0,1,0,0
13678,0,1,0,0
13679,0,1,0,0
13680,0,1,0,0
13681,0,1,0,0
13682,0,1,0,0
13683,0,1,0,0
13684,0,1,0,0
13685,0,1,0,0
13686,0,1,0,0
13687,0,1,0,0
13688,0,1,0,0
13689,0,1,0,0
13690,0,1,0,0
13691,0,1,0,0
13692,0,1,0,0
13698,0,1,0,0
13699,0,1,0,0
13700,0,1,0,0
13701,0,1,0,0
13702,0,1,0,0
13703,0,1,0,0
13704,0,1,0,0
13707,0,1,0,0
13708,0,1,0,0
13709,0,1,0,0
13710,0,1,0,0
13711,0,1,0,0
13712,0,1,0,0
13713,0,1,0,0
13714,0,1,0,0
13715,0,1,0,0
13716,0,1,0,0
13717,0,1,0,0
13718,0,1,0,0
13719,0,1,0,0
13721,0,1,0,0
13722,0,1,0,0
13723,0,1,0,0
13724,0,1,0,0
13736,0,1,0,0
13737,0,1,0,0
13738,0,1,0,0
13739,0,1,0,0
13740,0,1,0,0
13741,0,1,0,0
13742,0,1,0,0
13743,0,1,0,0
13744,0,1,0,0
13745,0,1,0,0
13746,0,1,0,0
13747,0,1,0,0
13748,0,1,0,0
13749,0,1,0,0
13750,0,1,0,0
13751,0,1,0,0
13752,0,1,0,0
13759,0,1,0,0
13760,0,1,0,0
13761,0,1,0,0
13762,0,1,0,0
13763,0,1,0,0
13764,0,1,0,0
13765,0,1,0,0
13766,0,1,0,0
13767,0,1,0,0
13768,0,1,0,0
13769,0,1,0,0
13770,0,1,0,0
13771,0,1,0,0
13772,0,1,0,0
13773,0,1,0,0
13774,0,1,0,0
13775,0,1,0,0
13776,0,1,0,0
13777,0,1,0,0
13781,0,1,0,0
13782,0,1,0,0
13783,0,1,0,0
13784,0,1,0,0
13785,0,1,0,0
13786,0,1,0,0
13787,0,1,0,0
13788,0,1,0,0
13789,0,1,0,0
13790,0,1,0,0
13791,0,1,0,0
13792,0,1,0,0
13793,0,1,0,0
13794,0,1,0,0
13795,0,1,0,0
13796,0,1,0,0
13797,0,1,0,0
13798,0,1,0,0
13799,0,1,0,0
13800,0,1,0,0
13801,0,1,0,0
13802,0,1,0,0
13803,0,1,0,0
13804,0,1,0,0
13805,0,1,0,0
13806,0,1,0,0
13807,0,1,0,0
13808,0,1,0,0
13816,0,1,0,0
13817,0,1,0,0
13818,0,1,0,0
13819,0,1,0,0
13820,0,1,0,0
13821,0,1,0,0
13822,0,1,0,0
13823,0,1,0,0
13824,0,1,0,0
13825,0,1,0,0
13826,0,1,0,0
13827,0,1,0,0
13828,0,1,0,0
13829,0,1,0,0
13830,0,1,0,0
13831,0,1,0,0
13832,0,1,0,0
13833,0,1,0,0
13834,0,1,0,0
13835,0,1,0,0
13836,0,1,0,0
13837,0,1,0,0
13838,0,1,0,0
13839,0,1,0,0
13840,0,1,0,0
13841,0,1,0,0
13842,0,1,0,0
13843,0,1,0,0
13844,0,1,0,0
13846,0,1,0,0
13847,0,1,0,0
13848,0,1,0,0
13849,0,1,0,0
13850,0,1,0,0
13851,0,1,0,0
13852,0,1,0,0
13853,0,1,0,0
13854,0,1,0,0
13855,0,1,0,0
13856,0,1,0,0
13857,0,1,0,0
13858,0,1,0,0
13859,0,1,0,0
13860,0,1,0,0
13861,0,1,0,0
13862,0,1,0,0
13863,0,1,0,0
13864,0,1,0,0
13865,0,1,0,0
13866,0,1,0,0
13867,0,1,0,0
13868,0,1,0,0
13869,0,1,0,0
13870,0,1,0,0
13871,0,1,0,0
13872,0,1,0,0
13873,0,1,0,0
13874,0,1,0,0
13875,0,1,0,0
13876,0,1,0,0
13877,0,1,0,0
13878,0,1,0,0
13879,0,1,0,0
13880,0,1,0,0
13881,0,1,0,0
13882,0,1,0,0
13886,0,1,0,0
13887,0,1,0,0
13888,0,1,0,0
13889,0,1,0,0
13890,0,1,0,0
13891,0,1,0,0
13892,0,1,0,0
13893,0,1,0,0
13955,1,0,0,0
13956,1,0,0,0
13957,1,0,0,0
13958,1,0,0,0
14040,1,0,0,0
14120,1,0,0,0
14121,1,0,0,0
14122,1,0,0,0
14475,0,0,1,0
14476,0,0,1,0
14477,0,0,1,0
14478,0,0,1,0
14479,0,0,1,0
14480,0,0,1,0
14481,0,0,1,0
14482,0,0,1,0
14483,0,0,1,0
14484,0,0,1,0
14485,0,0,1,0
14486,0,0,1,0
14487,0,0,1,0
14488,0,0,1,0
14489,0,0,1,0
14490,0,0,1,0
14491,0,0,1,0
14492,0,0,1,0
14493,1,0,0,0
14494,1,0,0,0
14495,1,0,0,0
14496,1,0,0,0
14497,1,0,0,0
14498,1,0,0,0
14499,1,0,0,0
14500,1,0,0,0
14501,1,0,0,0
14502,1,0,0,0
14503,1,0,0,0
14504,1,0,0,0
14505,1,0,0,0
14506,1,0,0,0
14507,1,0,0,0
14508,1,0,0,0
14509,1,0,0,0
14510,1,0,0,0
14511,1,0,0,0
14512,1,0,0,0
14513,1,0,0,0
14514,1,0,0,0
14515,1,0,0,0
14516,1,0,0,0
14517,1,0,0,0
14518,1,0,0,0
14519,1,0,0,0
14520,1,0,0,0
14521,1,0,0,0
14522,1,0,0,0
14523,1,0,0,0
14524,1,0,0,0
14525,1,0,0,0
14526,1,0,0,0
14527,1,0,0,0
14528,1,0,0,0
14529,1,0,0,0
14530,1,0,0,0
14531,1,0,0,0
14532,1,0,0,0
14533,1,0,0,0
14534,1,0,0,0
14535,1,0,0,0
14536,1,0,0,0
14537,1,0,0,0
14538,1,0,0,0
14539,1,0,0,0
14540,1,0,0,0
14541,1,0,0,0
14542,1,0,0,0
14543,1,0,0,0
14544,1,0,0,0
14545,1,0,0,0
14546,1,0,0,0
14547,1,0,0,0
14548,1,0,0,0
14549,1,0,0,0
14550,1,0,0,0
14551,1,0,0,0
14552,1,0,0,0
14553,1,0,0,0
14554,1,0,0,0
14555,1,0,0,0
14570,1,0,0,0
14571,1,0,0,0
14572,1,0,0,0
14573,1,0,0,0
14587,1,0,0,0
14588,1,0,0,0
14589,1,0,0,0
14590,1,0,0,0
14591,1,0,0,0
14597,0,0,1,0
14598,1,0,1,0
14599,1,0,1,0
14600,1,0,1,0
14601,1,0,1,0
14602,1,0,1,0
14603,1,0,1,0
14604,1,0,1,0
14605,1,0,1,0
14606,1,0,0,0
14607,1,0,0,0
14608,1,0,0,0
14609,1,0,0,0
14610,1,0,0,0
14611,1,0,0,0
14612,1,0,0,0
14613,1,0,0,0
14614,1,0,0,0
14615,1,0,0,0
14616,1,0,0,0
14617,1,0,0,0
14618,1,0,0,0
14619,1,0,0,0
14620,1,0,0,0
14621,1,0,0,0
14622,1,0,0,0
14623,1,0,0,0
14624,1,0,0,0
14625,1,0,0,0
14626,1,0,0,0
14627,1,0,0,0
14628,1,0,0,0
14629,1,0,1,0
14630,1,0,1,0
14631,0,0,1,0
14632,0,0,1,0
14633,0,0,1,0
14634,1,0,1,0
14635,1,0,1,0
14636,1,0,1,0
14637,1,0,1,0
14638,1,0,0,0
14639,1,0,0,0
14640,1,0,0,0
14641,1,0,0,0
14643,1,0,0,0
14644,1,0,0,0
14645,1,0,1,0
14646,1,0,1,0
14647,1,0,1,0
14648,1,0,1,0
14649,1,0,1,0
14650,1,0,1,0
14651,1,0,1,0
14652,1,0,1,0
14653,1,0,1,0
14654,0,0,1,0
14655,0,0,1,0
14678,1,0,0,0
14679,1,0,0,0
14680,1,0,0,0
14681,1,0,0,0
14682,1,0,0,0
14683,1,0,0,0
14685,1,0,0,0
14686,1,0,0,0
14687,1,0,0,0
14688,1,0,0,0
14689,1,0,0,0
14690,1,0,0,0
14721,1,0,0,0
14730,1,0,0,0
14731,1,0,0,0
14732,1,0,0,0
14733,1,0,0,0
14736,1,0,0,0
14740,1,0,0,0
14741,1,0,0,0
14742,1,0,0,0
14743,1,0,0,0
14744,1,0,0,0
14745,1,0,0,0
14746,1,0,0,0
14747,1,0,0,0
14748,1,0,0,0
14757,1,0,0,0
14761,1,0,0,0
14762,1,0,0,0
14763,1,0,0,0
14764,1,0,0,0
14768,1,0,0,0
14769,1,0,0,0
14770,1,0,0,0
14771,1,0,0,0
14789,1,0,0,0
14790,1,0,0,0
14791,1,0,0,0
14792,1,0,0,0
14793,1,0,0,0
14804,1,0,0,0
14805,1,0,0,0
14806,1,0,0,0
14807,1,0,0,0
14810,1,0,0,0
14811,1,0,0,0
14812,1,0,0,0
14813,1,0,0,0
14814,1,0,0,0
14815,1,0,0,0
14816,1,0,0,0
14817,1,0,0,0
14818,1,0,0,0
14819,1,0,0,0
14820,1,0,0,0
14821,1,0,0,0
14822,1,0,0,0
14823,1,0,0,0
14824,1,0,0,0
14825,1,0,0,0
14826,1,0,0,0
14827,1,0,0,0
14828,1,0,0,0
14829,1,0,0,0
14830,1,0,0,0
14831,1,0,0,0
14832,1,0,0,0
14833,1,0,0,0
14834,1,0,0,0
14835,1,0,0,0
14836,1,0,0,0
14837,1,0,0,0
14838,1,0,0,0
14839,1,0,0,0
14840,1,0,0,0
14841,1,0,0,0
14842,1,0,0,0
14843,1,0,0,0
14844,1,0,0,0
14845,1,0,0,0
14846,1,0,0,0
14847,1,0,0,0
14848,1,0,0,0
14849,1,0,0,0
14850,1,0,0,0
14851,1,0,0,0
14852,1,0,0,0
14853,1,0,0,0
14854,1,0,0,0
14855,1,0,0,0
14856,1,0,0,0
14857,1,0,0,0
14858,1,0,0,0
14859,1,0,0,0
14860,1,0,0,0
14861,1,0,0,0
14862,1,0,0,0
14863,1,0,0,0
14864,1,0,0,0
14865,1,0,0,0
14866,1,0,0,0
14867,1,0,0,0
14868,1,0,0,0
14869,1,0,0,0
14870,1,0,0,0
14871,1,0,0,0
14872,1,0,0,0
14873,1,0,0,0
14914,0,0,1,0
14940,1,0,0,0
14941,1,0,0,0
14942,1,0,0,0
14943,1,0,0,0
14944,1,0,0,0
14945,1,0,0,0
14946,1,0,0,0
14947,1,0,0,0
14948,1,0,0,0
14949,1,0,0,0
14950,1,0,0,0
14951,1,0,0,0
14952,1,0,0,0
14953,1,0,0,0
14954,1,0,0,0
14955,1,0,0,0
14956,1,0,0,0
14957,1,0,0,0
14958,1,0,0,0
14959,1,0,0,0
14960,1,0,0,0
14961,1,0,0,0
14962,1,0,0,0
14963,1,0,0,0
14964,1,0,0,0
14965,1,0,0,0
14966,1,0,0,0
14967,1,0,0,0
15062,1,0,0,0
15073,1,0,0,0
15074,1,0,0,0
15075,1,0,0,0
15076,1,0,0,0
15077,1,0,0,0
15079,1,0,0,0
15080,1,0,0,0
15081,1,0,0,0
15082,1,0,0,0
15083,1,0,0,0
15084,1,0,0,0
15085,1,0,0,0
15086,1,0,0,0
15087,1,0,0,0
